65468860-d0ca-4f19-b530-41f4b666e68e,Math - Algebra 39,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_sec39@contosoisd3.onmicrosoft.com,Section_sec39,Section_sec39,sec39
78bb15dc-2580-4bac-b494-5e3b8d11a179,Math - Algebra 88,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_sec88@contosoisd3.onmicrosoft.com,Section_sec88,Section_sec88,sec88
7e64db55-8064-4412-8831-e840756655ff,Art 61,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_61@contosoisd3.onmicrosoft.com,Section_61,Section_61,61
987fa4b6-7bc2-4c6f-8192-f39550ecf063,Health 204,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_204@contosoisd3.onmicrosoft.com,Section_204,Section_204,204
b24b510d-a18b-4a5b-a4ef-ec11f08fe556,Science Biology 9,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_sec9@contosoisd3.onmicrosoft.com,Section_sec9,Section_sec9,sec9
e889ef4c-55ab-4637-b257-69f02600d5a9,History - World History 22,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_22@contosoisd3.onmicrosoft.com,Section_22,Section_22,22
1494c860-3c82-4215-ad75-aa0a78e85eb6,History - World History 156,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_156@contosoisd3.onmicrosoft.com,Section_156,Section_156,156
1e603280-d5d9-40d4-8bd1-302db2cf31ba,Physical Education 74,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_74@contosoisd3.onmicrosoft.com,Section_74,Section_74,74
1ec0b6a7-e669-4454-a483-559baab6ec2f,History - World History 215,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_215@contosoisd3.onmicrosoft.com,Section_215,Section_215,215
28f1a169-1c69-41a0-9f44-1ee0f1919515,Art 181,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_181@contosoisd3.onmicrosoft.com,Section_181,Section_181,181
2f141186-00bd-42b5-af07-131555b8b184,Math - Algebra 73,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_73@contosoisd3.onmicrosoft.com,Section_73,Section_73,73
3285fe9a-6733-4db5-ad87-64cc445f173d,Physical Education 189,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_189@contosoisd3.onmicrosoft.com,Section_189,Section_189,189
3968c8aa-dfc1-4887-bd53-5e852a1dc0cb,Math - Geometry 180,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_180@contosoisd3.onmicrosoft.com,Section_180,Section_180,180
432c2053-6e93-4468-b474-d647257fa67e,Physical Education 177,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_177@contosoisd3.onmicrosoft.com,Section_177,Section_177,177
6049c542-56f7-4ef8-84ff-44662e552fc6,Music 42,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_sec42@contosoisd3.onmicrosoft.com,Section_sec42,Section_sec42,sec42
63754933-dbc7-4525-9a53-1bf810bf472f,Math - Geometry 13,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_sec13@contosoisd3.onmicrosoft.com,Section_sec13,Section_sec13,sec13
b70f68f1-e4f2-4a90-9dea-64e341d3a85a,History - World History 198,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_198@contosoisd3.onmicrosoft.com,Section_198,Section_198,198
4a145b08-41ff-411c-a359-0ef166f6efca,Science Biology 18,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_18@contosoisd3.onmicrosoft.com,Section_18,Section_18,18
653d654b-8653-433a-8746-7036721063e3,Math - Algebra 46,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_46@contosoisd3.onmicrosoft.com,Section_46,Section_46,46
70038157-486e-43f5-a63d-5ff0c938bbb7,Music 33,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_33@contosoisd3.onmicrosoft.com,Section_33,Section_33,33
89f956d5-2b25-4a87-90bf-864a26948dac,Math - Algebra 77,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_sec77@contosoisd3.onmicrosoft.com,Section_sec77,Section_sec77,sec77
b1e53e15-f434-4c93-975f-6cb10074a966,English Language 108,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_108@contosoisd3.onmicrosoft.com,Section_108,Section_108,108
c56fd109-9899-461d-a6f2-f9646177855e,History - World History 222,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_222@contosoisd3.onmicrosoft.com,Section_222,Section_222,222
08656e7f-9381-4b55-b3ef-b8b1ac4e5451,Health 38,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_sec38@contosoisd3.onmicrosoft.com,Section_sec38,Section_sec38,sec38
22cb092b-1e67-4149-a4db-d88c3595cb9a,Math - Algebra 211,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_211@contosoisd3.onmicrosoft.com,Section_211,Section_211,211
2df9a0ac-70a5-438c-9cf8-0f191e17562a,Science Biology 16,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_16@contosoisd3.onmicrosoft.com,Section_16,Section_16,16
42916366-47c2-4eb6-bc53-a5a5217c9315,English Language 78,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_78@contosoisd3.onmicrosoft.com,Section_78,Section_78,78
457a5d0e-7096-4f44-9402-b224b1ef2bb4,History - World History 120,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_120@contosoisd3.onmicrosoft.com,Section_120,Section_120,120
66aa2f76-ea4c-443e-ac5b-74d29073cd90,English Language 192,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_192@contosoisd3.onmicrosoft.com,Section_192,Section_192,192
7a369abd-193c-4c3e-9970-ca429e5466b2,Physical Education 40,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_40@contosoisd3.onmicrosoft.com,Section_40,Section_40,40
a779a91a-4434-45b0-aac7-ff08896212bb,Technology - Programming 209,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_209@contosoisd3.onmicrosoft.com,Section_209,Section_209,209
336d3a65-4602-4a26-a881-be19d1284416,English Language 64,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_64@contosoisd3.onmicrosoft.com,Section_64,Section_64,64
9f4c9e39-737f-46fd-b87e-afef64d59ab4,Science Biology 114,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_114@contosoisd3.onmicrosoft.com,Section_114,Section_114,114
a20f0fbc-a822-47d5-ba6d-d64fe80367a0,Music 79,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_79@contosoisd3.onmicrosoft.com,Section_79,Section_79,79
e1ccddc7-b381-4b2f-b969-aabd30a433c3,Math - Geometry 56,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_56@contosoisd3.onmicrosoft.com,Section_56,Section_56,56
eaad5987-4aef-4865-bb55-029212b7d28f,History - World History 212,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_212@contosoisd3.onmicrosoft.com,Section_212,Section_212,212
219bbbe3-4b2b-423c-8cc2-3150c7c47ea1,Music 199,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_199@contosoisd3.onmicrosoft.com,Section_199,Section_199,199
314b6583-7ab9-4758-8a10-71155bb8fa6c,Math - Algebra 83,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_83@contosoisd3.onmicrosoft.com,Section_83,Section_83,83
4161eba9-892f-4921-82ce-e4055a71604e,Art 38,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_38@contosoisd3.onmicrosoft.com,Section_38,Section_38,38
4fd76fc6-a7e9-4fd9-838b-ec480406b45d,Science Biology 160,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_160@contosoisd3.onmicrosoft.com,Section_160,Section_160,160
67cdc71b-06c7-494a-ab90-4182a686cea3,Physical Education 124,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_124@contosoisd3.onmicrosoft.com,Section_124,Section_124,124
7fd0a203-5482-434f-b274-c5abc0c7f0cd,Physical Education 138,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_138@contosoisd3.onmicrosoft.com,Section_138,Section_138,138
87f0eceb-fa14-4a49-8615-045ad39a7301,Technology - Programming 109,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_109@contosoisd3.onmicrosoft.com,Section_109,Section_109,109
8bfd426e-abc8-4431-b02d-c48a3ecb6a6f,Technology - Programming 94,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_94@contosoisd3.onmicrosoft.com,Section_94,Section_94,94
c83601e8-2f68-4471-b64f-c0962b7561d0,Health 52,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_sec52@contosoisd3.onmicrosoft.com,Section_sec52,Section_sec52,sec52
db07cc24-a05c-4153-a80c-55a9f27b0e7b,Physical Education 21,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_21@contosoisd3.onmicrosoft.com,Section_21,Section_21,21
125bf844-367a-4cdb-9c6c-0333b712fc9f,Art 41,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_41@contosoisd3.onmicrosoft.com,Section_41,Section_41,41
1d61b8a7-8fbf-41ea-9ed8-1a4dbc72a00c,Math - Algebra 210,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_210@contosoisd3.onmicrosoft.com,Section_210,Section_210,210
249f9b5e-29f7-4f53-9a8f-e5180255e7c5,Physical Education 81,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_81@contosoisd3.onmicrosoft.com,Section_81,Section_81,81
5768b406-46c0-46a7-8792-b73cccd38fac,Physical Education 194,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_194@contosoisd3.onmicrosoft.com,Section_194,Section_194,194
63b14ecb-6779-433b-b6c0-29925c738f0d,Art 64,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_sec64@contosoisd3.onmicrosoft.com,Section_sec64,Section_sec64,sec64
99d20a4c-bc0a-4bb5-9d81-fc17c680d7e9,Physical Education 104,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_104@contosoisd3.onmicrosoft.com,Section_104,Section_104,104
ede2337e-6bd1-426a-9fe0-7dae91c510c1,Physical Education 71,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_71@contosoisd3.onmicrosoft.com,Section_71,Section_71,71
fddac27b-8846-4664-ae99-3f0b4726abcd,Technology - Programming 224,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_224@contosoisd3.onmicrosoft.com,Section_224,Section_224,224
59e9ef64-1d37-45c8-902a-ecd88c9090f4,Health 30,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_30@contosoisd3.onmicrosoft.com,Section_30,Section_30,30
63853580-8710-4b81-88b4-146eef77f48a,Physical Education 3,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_sec3@contosoisd3.onmicrosoft.com,Section_sec3,Section_sec3,sec3
66a49898-c4ad-49cf-b9ae-5b77dc4d9890,Technology - Programming 68,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_68@contosoisd3.onmicrosoft.com,Section_68,Section_68,68
df67c7b0-c045-40ba-93eb-2177ccfdb3b4,Science Biology 140,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_140@contosoisd3.onmicrosoft.com,Section_140,Section_140,140
ef9a175d-95c2-41d5-a8ed-770c93a1ffc3,Art 197,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_197@contosoisd3.onmicrosoft.com,Section_197,Section_197,197
fa8fe551-4a75-44b2-9d64-f3f7e63be8b9,Art 5,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_sec5@contosoisd3.onmicrosoft.com,Section_sec5,Section_sec5,sec5
0afa6faa-34cb-42be-b08f-8397df3ac9bf,History - World History 97,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_97@contosoisd3.onmicrosoft.com,Section_97,Section_97,97
23d298e1-7975-4cde-8665-a806ddcf4c39,Health 50,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_50@contosoisd3.onmicrosoft.com,Section_50,Section_50,50
4d352dee-227f-4d79-acee-a947e6b1c446,English Language 80,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_sec80@contosoisd3.onmicrosoft.com,Section_sec80,Section_sec80,sec80
74d628bf-2d74-4b08-ac80-69fad95f9992,Art 151,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_151@contosoisd3.onmicrosoft.com,Section_151,Section_151,151
c29525aa-0432-4623-be0a-f8d84e0acf6b,Art 112,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_112@contosoisd3.onmicrosoft.com,Section_112,Section_112,112
eb207e8d-6b90-4fcb-a2c0-361d1c066747,English Language 206,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_206@contosoisd3.onmicrosoft.com,Section_206,Section_206,206
f163a676-9b00-4d6f-bcf8-55939b4e686c,Math - Geometry 11,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_11@contosoisd3.onmicrosoft.com,Section_11,Section_11,11
fb13e9d3-e4fa-4f69-a87e-8c8724559b71,History - World History 86,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_86@contosoisd3.onmicrosoft.com,Section_86,Section_86,86
0ec8d1e6-ba76-471b-9745-0e60fa916c0d,Math - Algebra 17,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_17@contosoisd3.onmicrosoft.com,Section_17,Section_17,17
19a53496-6fdd-424b-897e-77416c00d97e,Technology - Programming 141,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_141@contosoisd3.onmicrosoft.com,Section_141,Section_141,141
1c052a2b-71f8-4fd8-91d3-acccdb95e9a1,History - World History 142,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_142@contosoisd3.onmicrosoft.com,Section_142,Section_142,142
260229c9-addd-43f0-b1f6-b080529f3fc9,Math - Geometry 150,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_150@contosoisd3.onmicrosoft.com,Section_150,Section_150,150
42220088-1004-4ee8-98c4-12a300a97eb8,Health 205,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_205@contosoisd3.onmicrosoft.com,Section_205,Section_205,205
5aa7fe1d-d5d4-49df-91aa-494d772f1b72,Math - Geometry 178,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_178@contosoisd3.onmicrosoft.com,Section_178,Section_178,178
9891df52-91d1-41f7-b083-672a822b0338,Math - Algebra 41,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_sec41@contosoisd3.onmicrosoft.com,Section_sec41,Section_sec41,sec41
b5525ea6-5e79-4e65-999e-d0fe530ca6c4,Music 86,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_sec86@contosoisd3.onmicrosoft.com,Section_sec86,Section_sec86,sec86
b76ae114-eacd-4073-ae94-083164ddca4b,History - World History 123,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_123@contosoisd3.onmicrosoft.com,Section_123,Section_123,123
d2eff963-21d5-4d90-9307-109f238db2a3,Health 129,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_129@contosoisd3.onmicrosoft.com,Section_129,Section_129,129
fa7cda04-42c8-4217-ad7b-060db3b57294,Math - Geometry 200,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_200@contosoisd3.onmicrosoft.com,Section_200,Section_200,200
364c5af5-8bd5-44eb-ab00-88212c447c3a,Math - Geometry 90,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_sec90@contosoisd3.onmicrosoft.com,Section_sec90,Section_sec90,sec90
4f41cf7f-1d7b-48b6-ac73-3e46eb476cf3,History - World History 175,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_175@contosoisd3.onmicrosoft.com,Section_175,Section_175,175
63a2316c-003e-4303-8aea-5b7e71ed0dec,English Language 134,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_134@contosoisd3.onmicrosoft.com,Section_134,Section_134,134
a6f4eeb2-8abc-4baa-aca2-361b6ccff60d,Health 208,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_208@contosoisd3.onmicrosoft.com,Section_208,Section_208,208
bf768860-2a92-431c-bf10-969a6628cb37,Physical Education 10,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_10@contosoisd3.onmicrosoft.com,Section_10,Section_10,10
c8925f57-a203-4c5d-b7c8-d30632ffe085,English Language 190,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_190@contosoisd3.onmicrosoft.com,Section_190,Section_190,190
d1235ef4-d996-4717-99d5-fff83d259944,Math - Geometry 185,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_185@contosoisd3.onmicrosoft.com,Section_185,Section_185,185
dd1e9e4c-ece6-49c3-bcd0-dabc881fa241,English Language 58,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_58@contosoisd3.onmicrosoft.com,Section_58,Section_58,58
f7e5f385-de56-476f-a76f-8d93e8710c70,Art 13,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_13@contosoisd3.onmicrosoft.com,Section_13,Section_13,13
1b4dc145-ac24-48dc-bba4-07e800cad2b5,English Language 158,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_158@contosoisd3.onmicrosoft.com,Section_158,Section_158,158
1d5f7685-7230-446e-82bc-f62b27d575f7,Science Biology 93,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_93@contosoisd3.onmicrosoft.com,Section_93,Section_93,93
2705e08c-e4be-4a17-b1ed-4610982d53d7,Math - Algebra 20,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_20@contosoisd3.onmicrosoft.com,Section_20,Section_20,20
28f8123c-279d-4cf4-8bbc-a2640c7ebc38,Art 98,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_98@contosoisd3.onmicrosoft.com,Section_98,Section_98,98
6718bb88-626f-482f-ba90-5e120935d426,Physical Education 69,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_69@contosoisd3.onmicrosoft.com,Section_69,Section_69,69
83419fe0-f42c-45fe-b82e-cd3057382243,Technology - Programming 228,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_228@contosoisd3.onmicrosoft.com,Section_228,Section_228,228
848b1312-3b65-4ecd-9cac-819f322a1c5f,Math - Algebra 7,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_sec7@contosoisd3.onmicrosoft.com,Section_sec7,Section_sec7,sec7
e046080a-7797-41e2-a68c-f14541a45c4f,English Language 43,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_sec43@contosoisd3.onmicrosoft.com,Section_sec43,Section_sec43,sec43
f9519abd-0851-4341-afcc-54f7aaf3de17,Science Biology 136,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_136@contosoisd3.onmicrosoft.com,Section_136,Section_136,136
0bb8530e-a3ed-472e-951e-7e40c5d73918,Technology - Programming 37,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_37@contosoisd3.onmicrosoft.com,Section_37,Section_37,37
3734aeea-9011-47fa-a7ce-cb61855ec30c,Math - Algebra 154,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_154@contosoisd3.onmicrosoft.com,Section_154,Section_154,154
6820bed3-0856-48c7-95f7-54b6670f4eec,Math - Algebra 103,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_103@contosoisd3.onmicrosoft.com,Section_103,Section_103,103
8bb55dad-3b71-4a4a-a5a9-10a9c65cc2cc,History - World History 51,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_sec51@contosoisd3.onmicrosoft.com,Section_sec51,Section_sec51,sec51
a423f847-5bd9-49bf-a1af-d2d3b0b175b3,Art 45,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_sec45@contosoisd3.onmicrosoft.com,Section_sec45,Section_sec45,sec45
bda430f7-e630-415e-b1bd-6c1b5e253553,Health 117,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_117@contosoisd3.onmicrosoft.com,Section_117,Section_117,117
d498403d-f6ba-4848-ade6-c4712c5b6a6b,Science Biology 23,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_23@contosoisd3.onmicrosoft.com,Section_23,Section_23,23
df1f4d37-ae9d-401d-bd80-84044dad6b59,English Language 67,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_67@contosoisd3.onmicrosoft.com,Section_67,Section_67,67
f0a60b87-9053-4ffa-a3c6-d322bc56111d,Music 22,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_sec22@contosoisd3.onmicrosoft.com,Section_sec22,Section_sec22,sec22
f6621046-deeb-4478-88c9-de3f3c6c3fe1,Health 146,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_146@contosoisd3.onmicrosoft.com,Section_146,Section_146,146
2b6c68f0-f3ea-4a95-a48f-829d9caf6b7e,Health 226,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_226@contosoisd3.onmicrosoft.com,Section_226,Section_226,226
3425c452-ed79-44c4-8696-f72c5f6d1690,Math - Geometry 28,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_sec28@contosoisd3.onmicrosoft.com,Section_sec28,Section_sec28,sec28
abf452f8-aaa6-4eac-a51b-970287c9371b,Health 60,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_60@contosoisd3.onmicrosoft.com,Section_60,Section_60,60
bd79c96d-0bb7-4745-ab89-9da1e44b5b57,Physical Education 152,2021-08-26T18:08:23.000Z,2021-09-05T06:16:22.000Z,Section_152@contosoisd3.onmicrosoft.com,Section_152,Section_152,152
